vhdl,rtl,0.49603827303312165,NA
hdl usage,component instantiation,0.41731793839344256,NA
z_inst,z_inst,0.0,NA
map,port map,0.8400489286902337,NA
inst,inst,0.0,NA
input,input,0.22639289235542115,NA
field,synthesis,0.5294107618380449,NA
reciprocal,square,0.5933675446116581,NA
standard,parameters,0.9273609486038135,NA
unit,design unit name,0.5409532409805424,NA
port map,map,0.8400489286902337,NA
datapath,overview,0.2692662585740413,NA
feature,license feature,0.4756870491591869,NA
status,flags,0.3801120325833314,NA
formats,controlled,0.7146230688023673,NA
parameter ieee_compliance,parameter ieee_compliance,0.0,NA
exp_width,exp_width,0.0,NA
nans.,ieee,0.45317102053695235,NA
directory,download,0.6084846140481579,NA
related,related,0.22639289235542115,NA
block,ip documentation overview,0.49017752737569614,NA
entity,entity,0.0,NA
license feature,feature,0.4756870491591869,NA
datasheet,datasheet,0.0,NA
dw_fp_sqrt,datasheet,0.43693008894704305,NA
library,infinity,0.8944474071771303,NA
23,23,0.22639289235542115,NA
design unit,unit,0.47828263571266666,NA
name,model,0.6506534171938059,NA
ip,star,0.708605925651451,NA
ieee_compliance,model source,0.5587089132598213,NA
fractional,253,0.49035573407645944,NA
documentation,designware building,0.47482104178600115,NA
therefore,values,1.0,NA
star,ip,0.708605925651451,NA
dw_fp_invsqrt,dw_fp_invsqrt,0.0,NA
endmodule,endmodule,0.0,NA
designware,designware building,0.43404086863618707,NA
model,function,0.5139535959690593,NA
inst_rnd,inst_rnd,0.0,NA
positive,positive,0.22639289235542115,NA
implementation,direction,0.4537645923809251,NA
download,directory,0.6084846140481579,NA
including,generated,0.7456859957003111,NA
