fraca x sc =,fraca x,0.09422640669142725,'4-6-1'
leading-zero,op_neg,0.1349564828812711,'4-4'
positive,shifter,0.11190589819642731,'3-1'
mixed,leaves,0.2604711351681841,'2-4'
relation x,sign,0.11160782714931271,'3-1'
result,controllers,0.1347743562177866,'2-3'
counter,signaling,0.09384998309012423,'2-3'
number denormalized number,a/b,0.16530257788786354,'3-1'
signb,expa expl =,0.11090862243996065,'4-6-1'
+ ulp,truncate q,0.11394128883968481,'4-6-1'
md4/md3,md4/md3,0.04826394950797725,'4-6-2'
significantly,traditional,0.1368588516174314,'4-6-1'
software support,produce,0.10860730287340467,'4-6-1'
underflow ud,mux,0.2891253992764898,'4-6-1'
op_f2i,computation,0.10299848973467277,'4-3'
decimal,single,0.10263352780442096,'3-2'
fracz fracz,alignment right-shift,0.17886101737194035,'4-5'
3-1,3-1,0.0,'3-1'
s4,frac,0.10249252146480678,'2-4'
complement,block diagram,0.11089548230564654,'3-1'
isi fpu design,ieee-754,0.09579837814691983,'3-2'
op_div,op_div op_div op_div,0.1058917946518377,'2-4'
performance,four,0.11102131890080279,'4-6-2'
size,word size,0.14086204667296048,'3-1'
right-shift amount,fracz fracz,0.17062770553634177,'4-2'
expa expl,swap,0.1011839366485136,'4-5'
= ~signa,redundant,0.09529165663310343,'4-2'
series,implementation,0.13288835261277215,'4-6-1'
generated,implementations,0.17670416174607273,'3-1'
expg,fracg,0.0973446543845402,'4-5'
multiplier,normalized,0.09953870187630828,'2-3'
exp,leading-zero,0.11420188168073277,'3-1'
word size,size,0.14086204667296048,'3-1'
10.5,biased,0.1075797927318438,'3-2'
raises,4-6-1,0.11786534495099513,'3-3'
ulp,+ ulp,0.08609343894430488,'4-6-1'
appropriate,direct,0.11567678917952935,'4-2'
minus,2127,0.18738976588006692,'4-4'
biased,11.5,0.10763005766366035,'3-1'
snan,snan,0.04826394950797725,'4-6-1'
moderately,direct,0.10683494302267933,'4-6-2'
infinitely,infinite,0.11926471846111336,'3-2'
fraction,157,0.09783569168084662,'3-1'
less,encoded,0.10683991983681912,'3-3'
000,multiplication,0.10808853617449168,'2-3'
calculate,ax,0.0984556548595638,'4-6-1'
md2,md2,0.04826394950797725,'4-6-2'
"pipeline registers,",infinity,0.13502307092416768,'2-3'
x80800000,inexact,0.11029850916011255,'3-3'
32,put,0.10320764071072445,'4-3'
gs,111,0.15554948239123065,'3-2'
swap,multiplication,0.15817771614226936,'4-4'
implemented,implemented,0.0900927057482242,'4-6-1'
toward,even,0.14531676441074393,'3-2'
ieee754 inexact,multiplicative,0.11793228736050379,'4-6-1'
support,simplify,0.13053656329175745,'3-3'
expa expb,127,0.17220411040798114,'4-6-1'
s3,hidden bit:,0.14660270640620707,'2-4'
fraca x sc,fraca x,0.09422640669142725,'4-6-1'
order,approximate representation,0.10926673307325988,'3-2'
output,x sc,0.1236238179547282,'4-2'
shift,always,0.06481838889920521,'4-2'
expl,fracz fracz =,0.12021942491745889,'4-2'
inexact,*roundup,0.13508560741959708,'3-3'
"complement method,",reciprocal,0.10377059627756856,'3-1'
emax,area-performance,0.09765582914781654,'3-1'
0000,allow,0.13667817216733547,'4-3'
11.5,small,0.11017287360706106,'3-2'
form,interpreted,0.1275685641309022,'3-3'
waste,computation,0.11715636372415612,'3-1'
flag,s1,0.2796274966493048,'FPU inputs/outputs'
