configurable,fully,0.2520663237679503,'KEY FEATURES'
please,check,0.38042757112241177,'Headquarters'
verilog source,verilog source code or/and,0.3152494149888669,'DELIVERABLES'
contact,"royalty-per-chip fees,",0.5284124669283822,'CONTACT'
hdl,automatic,0.34587626350548006,'DELIVERABLES'
result,input,0.35423421367588515,'OVERVIEW'
tests,reference,0.4152596629787048,'DELIVERABLES'
changes,"ip core updates,",0.7350453314557295,'DELIVERABLES'
design,static,0.45672325141006587,'KEY FEATURES'
fees,simple,0.6840197398712695,'LICENSING'
option,company,0.36491954433809404,'LICENSING'
ncsim,netlist,0.3559167641781526,'DELIVERABLES'
multi sites,branches,0.3834977847454364,'LICENSING'
delivery,delivery,0.2190279648176319,'DELIVERABLES'
maintenance,months,0.26081252454693116,'DELIVERABLES'
trademarks,reserved all,0.3264105956736035,'Headquarters'
precision real,single precision real,0.32946544388437415,'KEY FEATURES'
example application,example,0.31015313864405014,'DELIVERABLES'
owners,rights,0.6076843120375246,'Headquarters'
email,phone,0.449216412075672,'DELIVERABLES'
please check:,please,0.3358792507684705,'Headquarters'
customers,places,0.35948814347534463,'LICENSING'
compare function,full ieee-754,0.36422268920270023,'OVERVIEW'
license,core instantiation,0.4467636817331461,'LICENSING'
latency,precision,0.40835541224427874,'OVERVIEW'
two,standard,0.3542206713062384,'OVERVIEW'
verilog source code,verilog source code or/and,0.3626692031384436,'DELIVERABLES'
"core updates,",major,0.3216239612596554,'DELIVERABLES'
places,customers,0.35948814347534463,'LICENSING'
data,control,0.43934459483551397,'APPLICATION'
sized,single site,0.40348574421723377,'LICENSING'
example,clock,0.6169807266040657,'DELIVERABLES'
full,application,0.3417101129089176,'OVERVIEW'
cycle,real,0.3829990615871807,'OVERVIEW'
macros,source,0.3318735125266809,'DELIVERABLES'
results,available,0.3267414065430353,'KEY FEATURES'
data processing,simple,0.3170075980055578,'APPLICATION'
precision,latency,0.40835541224427874,'OVERVIEW'
verilog test,verilog test bench,0.3519299357501146,'DELIVERABLES'
document,design,0.5392051989470408,'LICENSING'
level,latency,0.37577848774720485,'OVERVIEW'
pipeline,synthesis,0.39774883519762216,'KEY FEATURES'
ip core,ip,0.336482791113472,'DELIVERABLES'
math,math,0.0,'APPLICATION'
reference,tests,0.4152596629787048,'DELIVERABLES'
input,every,0.3591274004717431,'OVERVIEW'
data,two,0.34332294654106926,'OVERVIEW'
installation,plain,0.3888791796510599,'DELIVERABLES'
months,maintenance,0.26081252454693116,'DELIVERABLES'
verilog test bench,test bench,0.3753179242737814,'DELIVERABLES'
companies,single site,0.3899778646815985,'LICENSING'
implementation,implementation support,0.33206846524881817,'DELIVERABLES'
bench,environment,0.3918509627311633,'DELIVERABLES'
fully,configurable,0.2520663237679503,'KEY FEATURES'
project,dedicated,0.5675380618450464,'LICENSING'
text,simulation,0.35794763817869296,'DELIVERABLES'
branches,multi sites,0.3834977847454364,'LICENSING'
conforms,clock cycle,0.36938833560329115,'OVERVIEW'
appears,input,0.354947660671993,'OVERVIEW'
support,email,0.3688938387397153,'DELIVERABLES'
within,number,0.3963992344957331,'LICENSING'
single precision real,precision real,0.32946544388437415,'KEY FEATURES'
unordered,period,0.3613329696957098,'OVERVIEW'
using,make,0.3119590897679261,'LICENSING'
cases,within,0.3721661263545736,'LICENSING'
distributors,distributors,0.0,'Headquarters'
period latency,full ieee-754,0.3897089334714521,'OVERVIEW'
"royalty-per-chip fees,",contact,0.5284124669283822,'LICENSING'
easy,methods,0.41539054073349113,'LICENSING'
single site,distributors,0.5919726356224337,'LICENSING'
methods,easy,0.41539054073349113,'LICENSING'
arguments,cycle,0.361938992421065,'OVERVIEW'
updates,documentation,0.4227535509806605,'DELIVERABLES'
clock cycle,compares,0.3830541566276964,'OVERVIEW'
embedded,format,0.34677697837734905,'APPLICATION'
corporate,multi sites,0.37534930483585743,'LICENSING'
multi sites license,num-,0.39271103833973464,'LICENSING'
code,code or/and,0.3379668868850142,'DELIVERABLES'
standard,two,0.3542206713062384,'OVERVIEW'
compare operation,ieee-754,0.33535430749334766,'OVERVIEW'
fed,conforms,0.34784684312461406,'OVERVIEW'
compares,clock cycle,0.3830541566276964,'OVERVIEW'
key,key features,0.30473260362417026,'KEY FEATURES'
available,results,0.3267414065430353,'KEY FEATURES'
dsp,ieee-754 compliance,0.3706380570777522,'APPLICATION'
vhdl source code or/and,vhdl source code,0.3626692031384436,'DELIVERABLES'
supports,next,0.3780054090552306,'OVERVIEW'
technical,technical,0.0,'DELIVERABLES'
ip core instantiation,num-,0.36610434202446945,'LICENSING'
site,contact,0.3656151843129698,'LICENSING'
dcd,core design,0.35138039930985615,'LICENSING'
one,one,0.31485269942534583,'LICENSING'
number,within,0.3963992344957331,'LICENSING'
minor,"core updates,",0.3154172267766949,'DELIVERABLES'
source code:,code,0.23680394611719435,'DELIVERABLES'
license option,site license option,0.3421849405319201,'LICENSING'
modelsim,hdl,0.33276048291942206,'DELIVERABLES'
interface,data,0.4303892678745972,'KEY FEATURES'
responses,reference,0.38635375772795244,'DELIVERABLES'
ip,ip core,0.336482791113472,'DELIVERABLES'
first,next,0.33944445062754236,'OVERVIEW'
encrypted,plain,0.41397423137418426,'DELIVERABLES'
phone,email support,0.6413573608052814,'DELIVERABLES'
site license,business,0.5049640480727334,'LICENSING'
simulation,encrypted,0.3610435461181144,'DELIVERABLES'
core specification,specification,0.36175206450034614,'DELIVERABLES'
used,cases,0.3233471929601323,'LICENSING'
royalty-per-chip,"royalty-per-chip fees,",0.32236282603528754,'LICENSING'
distributors,single site,0.5919726356224337,'CONTACT'
without,defined,0.36134766870307006,'LICENSING'
small,special,0.3459151245768467,'LICENSING'
every,input,0.3591274004717431,'OVERVIEW'
clearly,simple,0.44296367514663576,'LICENSING'
respective,document,0.36575695212834464,'LICENSING'
sites,project,0.3799781930804419,'LICENSING'
multi,company,0.4050996287087919,'LICENSING'
core design,dcd digital core,0.4324219410803294,'LICENSING'
results,single,0.3863280621979894,'OVERVIEW'
automatic,hdl,0.34587626350548006,'DELIVERABLES'
input,next,0.39285297728685364,'OVERVIEW'
ip core implementation,core implementation,0.3753179242737814,'DELIVERABLES'
simple interface,simple,0.3170075980055578,'KEY FEATURES'
pipelined,numbers,0.3462940442474988,'OVERVIEW'
